payment_id,unit_id,tenant_id,property_id,unit_type,lease_type,payment_method,payment_date,due_date,amount_due,amount_paid,late_fee,days_late,delinquent_flag,vacancy_flag,payment_flag,billed_flag,collected_flag,late_flag
PAY-03-01891,U-003-307,T-23744,PROP-003,2BR,Standard,ACH,2025-12-08,2025-12-01,2030.7,2030.7,64.0,7,0,0,1,1,1,1
PAY-03-01892,U-004-385,T-65454,PROP-004,1BR,Standard,ACH,2025-12-02,2025-12-01,1468.08,1468.08,0.0,1,0,0,1,1,1,0
PAY-03-01893,U-001-117,T-42099,PROP-001,1BR,Corporate,Online,2025-12-01,2025-12-01,1547.41,1547.41,0.0,0,0,0,1,1,1,0
PAY-03-01894,U-004-372,T-33561,PROP-004,1BR,Month-to-Month,Cash,2025-12-01,2025-12-01,1530.75,1530.75,0.0,0,0,0,1,1,1,0
PAY-03-01895,U-003-221,T-49118,PROP-003,2BR,Month-to-Month,ACH,2025-12-01,2025-12-01,2006.19,2006.19,0.0,0,0,0,1,1,1,0
PAY-03-01896,U-001-384,T-99549,PROP-001,2BR,Standard,Cash,2025-12-28,2025-12-01,1924.97,1924.97,110.0,30,1,0,1,1,1,1
PAY-03-01897,U-003-382,T-40896,PROP-003,1BR,Month-to-Month,ACH,2025-12-03,2025-12-01,1457.1,1457.1,0.0,2,0,0,1,1,1,0
PAY-03-01898,U-004-273,T-22598,PROP-004,1BR,Standard,ACH,2025-12-01,2025-12-01,1441.2,1441.2,0.0,0,0,0,1,1,1,0
PAY-03-01899,U-002-132,T-79897,PROP-002,2BR,Standard,Online,2025-12-01,2025-12-01,1950.88,1950.88,0.0,0,0,0,1,1,1,0
PAY-03-01900,U-001-142,T-82467,PROP-001,2BR,Standard,Online,2025-12-01,2025-12-01,1965.81,1743.18,0.0,0,0,0,1,1,0,0
PAY-03-01901,U-004-100,T-59893,PROP-004,Studio,Corporate,ACH,2025-12-11,2025-12-01,1167.41,1167.41,70.0,10,0,0,1,1,1,1
PAY-03-01902,U-004-121,T-37603,PROP-004,1BR,Standard,Online,2025-12-01,2025-12-01,1497.95,1497.95,0.0,0,0,0,1,1,1,0
PAY-03-01903,U-001-106,T-79195,PROP-001,1BR,Month-to-Month,Cash,2025-12-06,2025-12-01,1542.07,1542.07,0.0,5,0,0,1,1,1,0
PAY-03-01904,U-001-315,T-89528,PROP-001,2BR,Standard,Check,2025-12-01,2025-12-01,1922.8,1922.8,0.0,0,0,0,1,1,1,0
PAY-03-01905,U-001-350,T-60114,PROP-001,1BR,Month-to-Month,Online,2025-12-06,2025-12-01,1549.77,1549.77,0.0,5,0,0,1,1,1,0
PAY-03-01906,U-003-246,T-91725,PROP-003,2BR,Month-to-Month,Check,2025-12-08,2025-12-01,2095.52,2095.52,64.0,7,0,0,1,1,1,1
PAY-03-01907,U-003-207,T-19919,PROP-003,2BR,Standard,ACH,2025-12-03,2025-12-01,2018.15,2018.15,0.0,2,0,0,1,1,1,0
PAY-03-01908,U-001-307,T-68719,PROP-001,2BR,Month-to-Month,ACH,2025-12-01,2025-12-01,1994.81,1994.81,0.0,0,0,0,1,1,1,0
PAY-03-01909,U-004-187,T-34575,PROP-004,Studio,Month-to-Month,ACH,2025-12-06,2025-12-01,1218.59,1218.59,0.0,5,0,0,1,1,1,0
PAY-03-01910,U-003-372,T-45433,PROP-003,Studio,Corporate,ACH,,2025-12-01,1158.37,0.0,0.0,0,0,1,0,1,0,0
PAY-03-01911,U-002-381,T-30508,PROP-002,2BR,Month-to-Month,Online,2025-12-01,2025-12-01,1966.68,1966.68,0.0,0,0,0,1,1,1,0
PAY-03-01912,U-003-136,T-30553,PROP-003,3BR,Standard,ACH,2025-12-04,2025-12-01,2601.58,2601.58,0.0,3,0,0,1,1,1,0
PAY-03-01913,U-001-328,T-24181,PROP-001,2BR,Standard,ACH,2025-12-03,2025-12-01,2088.27,2088.27,0.0,2,0,0,1,1,1,0
PAY-03-01914,U-001-246,T-31425,PROP-001,3BR,Standard,Online,,2025-12-01,2495.23,0.0,0.0,0,0,1,0,1,0,0
PAY-03-01915,U-002-389,T-64706,PROP-002,2BR,Corporate,ACH,2025-12-01,2025-12-01,1959.26,1959.26,0.0,0,0,0,1,1,1,0
PAY-03-01916,U-002-288,T-77711,PROP-002,3BR,Standard,Check,2025-12-03,2025-12-01,2521.26,2521.26,0.0,2,0,0,1,1,1,0
PAY-03-01917,U-001-237,T-98650,PROP-001,2BR,Month-to-Month,Cash,2025-12-01,2025-12-01,2093.76,2093.76,0.0,0,0,0,1,1,1,0
PAY-03-01918,U-003-224,T-50764,PROP-003,Studio,Month-to-Month,Online,2025-12-28,2025-12-01,1170.05,1170.05,110.0,30,1,0,1,1,1,1
PAY-03-01919,U-004-132,T-35980,PROP-004,2BR,Standard,ACH,2025-12-02,2025-12-01,1900.32,1900.32,0.0,1,0,0,1,1,1,0
PAY-03-01920,U-004-336,T-92833,PROP-004,2BR,Month-to-Month,ACH,2025-12-08,2025-12-01,2034.42,2034.42,64.0,7,0,0,1,1,1,1
PAY-03-01921,U-003-344,T-89841,PROP-003,1BR,Standard,Online,2025-12-08,2025-12-01,1443.65,1443.65,64.0,7,0,0,1,1,1,1
PAY-03-01922,U-002-332,T-15325,PROP-002,Studio,Standard,ACH,2025-12-16,2025-12-01,1179.11,1179.11,80.0,15,0,0,1,1,1,1
PAY-03-01923,U-004-272,T-86935,PROP-004,1BR,Corporate,Online,2025-12-06,2025-12-01,1465.55,1465.55,0.0,5,0,0,1,1,1,0
PAY-03-01924,U-001-160,T-27779,PROP-001,3BR,Corporate,ACH,2025-12-03,2025-12-01,2476.29,2476.29,0.0,2,0,0,1,1,1,0
PAY-03-01925,U-003-305,T-74663,PROP-003,1BR,Corporate,ACH,2025-12-11,2025-12-01,1566.46,1566.46,70.0,10,0,0,1,1,1,1
PAY-03-01926,U-002-243,T-47162,PROP-002,Studio,Standard,ACH,2025-12-01,2025-12-01,1234.84,1133.94,0.0,0,0,0,1,1,0,0
PAY-03-01927,U-003-322,T-20753,PROP-003,2BR,Standard,Check,2025-12-01,2025-12-01,2097.9,2097.9,0.0,0,0,0,1,1,1,0
PAY-03-01928,U-002-247,T-71308,PROP-002,Studio,Standard,Online,2025-12-02,2025-12-01,1172.67,845.68,0.0,1,0,0,1,1,0,0
PAY-03-01929,U-003-352,T-84543,PROP-003,Studio,Corporate,Online,2025-12-08,2025-12-01,1209.45,714.39,64.0,7,0,0,1,1,0,1
PAY-03-01930,U-003-121,T-98545,PROP-003,Studio,Month-to-Month,ACH,2025-12-01,2025-12-01,1161.97,1161.97,0.0,0,0,0,1,1,1,0
PAY-03-01931,U-004-192,T-66001,PROP-004,1BR,Standard,ACH,2025-12-01,2025-12-01,1451.94,1451.94,0.0,0,0,0,1,1,1,0
PAY-03-01932,U-002-256,T-60560,PROP-002,2BR,Standard,Cash,2025-12-01,2025-12-01,2046.82,2046.82,0.0,0,0,0,1,1,1,0
PAY-03-01933,U-003-327,T-82682,PROP-003,2BR,Month-to-Month,Check,2025-12-04,2025-12-01,1921.29,1921.29,0.0,3,0,0,1,1,1,0
PAY-03-01934,U-002-212,T-48798,PROP-002,1BR,Standard,ACH,2025-12-01,2025-12-01,1515.29,1515.29,0.0,0,0,0,1,1,1,0
PAY-03-01935,U-002-249,T-19372,PROP-002,1BR,Standard,ACH,2025-12-21,2025-12-01,1520.17,1520.17,90.0,20,0,0,1,1,1,1
PAY-03-01936,U-001-318,,PROP-001,1BR,Month-to-Month,ACH,2025-12-01,2025-12-01,1463.46,1463.46,0.0,0,0,0,1,1,1,0
PAY-03-01937,U-002-230,T-11152,PROP-002,3BR,Standard,Check,2025-12-01,2025-12-01,2599.84,2599.84,0.0,0,0,0,1,1,1,0
PAY-03-01938,U-003-196,T-64347,PROP-003,1BR,Standard,Check,2025-12-08,2025-12-01,1449.9,1449.9,64.0,7,0,0,1,1,1,1
PAY-03-01939,U-003-201,T-35216,PROP-003,2BR,Standard,Online,2025-12-06,2025-12-01,2087.63,2087.63,0.0,5,0,0,1,1,1,0
PAY-03-01940,U-001-276,T-52881,PROP-001,Studio,Corporate,Cash,2025-12-01,2025-12-01,1251.33,931.59,0.0,0,0,0,1,1,0,0
PAY-03-01941,U-003-386,T-58380,PROP-003,2BR,Standard,Cash,2025-12-28,2025-12-01,1967.09,1967.09,110.0,30,1,0,1,1,1,1
PAY-03-01942,U-001-239,T-31114,PROP-001,2BR,Month-to-Month,Check,,2025-12-01,2043.41,0.0,0.0,0,0,1,0,1,0,0
PAY-03-01943,U-002-377,T-59725,PROP-002,Studio,Standard,Online,2025-12-06,2025-12-01,1173.47,1173.47,0.0,5,0,0,1,1,1,0
PAY-03-01944,U-004-316,T-81973,PROP-004,Studio,Corporate,Cash,2025-12-11,2025-12-01,1221.45,1221.45,70.0,10,0,0,1,1,1,1
PAY-03-01945,U-003-134,T-72964,PROP-003,2BR,Month-to-Month,ACH,2025-12-01,2025-12-01,1967.51,1040.96,0.0,0,0,0,1,1,0,0
PAY-03-01946,U-003-381,T-86895,PROP-003,Studio,Standard,Online,2025-12-04,2025-12-01,1146.54,1146.54,0.0,3,0,0,1,1,1,0
PAY-03-01947,U-002-146,T-51216,PROP-002,2BR,Month-to-Month,ACH,2025-12-01,2025-12-01,2000.83,2000.83,0.0,0,0,0,1,1,1,0
PAY-03-01948,U-003-123,T-43653,PROP-003,3BR,Month-to-Month,Online,2025-12-03,2025-12-01,2380.55,2380.55,0.0,2,0,0,1,1,1,0
PAY-03-01949,U-002-394,T-29403,PROP-002,1BR,Standard,ACH,2025-12-01,2025-12-01,1437.49,1437.49,0.0,0,0,0,1,1,1,0
PAY-03-01950,U-001-332,T-91707,PROP-001,1BR,Standard,ACH,2025-12-01,2025-12-01,1427.42,1427.42,0.0,0,0,0,1,1,1,0
PAY-03-01951,U-002-215,T-11647,PROP-002,2BR,Standard,ACH,2025-12-01,2025-12-01,1974.19,1974.19,0.0,0,0,0,1,1,1,0
PAY-03-01952,U-004-245,T-95501,PROP-004,1BR,Standard,ACH,2025-12-01,2025-12-01,1431.35,1431.35,0.0,0,0,0,1,1,1,0
PAY-03-01953,U-003-352,T-71237,PROP-003,2BR,Standard,Check,2025-12-02,2025-12-01,1919.45,1919.45,0.0,1,0,0,1,1,1,0
PAY-03-01954,U-001-266,T-25719,PROP-001,1BR,Standard,ACH,2025-12-01,2025-12-01,1446.63,1446.63,0.0,0,0,0,1,1,1,0
PAY-03-01955,U-002-301,T-99814,PROP-002,Studio,Standard,Check,2025-12-03,2025-12-01,1209.44,1209.44,0.0,2,0,0,1,1,1,0
PAY-03-01956,U-002-323,T-87670,PROP-002,2BR,Corporate,Check,2025-12-02,2025-12-01,2013.29,2013.29,0.0,1,0,0,1,1,1,0
PAY-03-01957,U-004-318,T-48932,PROP-004,1BR,Corporate,ACH,2025-12-04,2025-12-01,1528.41,1528.41,0.0,3,0,0,1,1,1,0
PAY-03-01958,U-003-331,T-64576,PROP-003,2BR,Corporate,ACH,2025-12-01,2025-12-01,1916.96,1916.96,0.0,0,0,0,1,1,1,0
PAY-03-01959,U-004-152,T-34000,PROP-004,1BR,Month-to-Month,ACH,2025-12-16,2025-12-01,1446.81,811.27,80.0,15,0,0,1,1,0,1
PAY-03-01960,U-003-394,T-46882,PROP-003,Studio,Month-to-Month,ACH,2025-12-21,2025-12-01,1149.11,1149.11,90.0,20,0,0,1,1,1,1
PAY-03-01961,U-003-211,T-13295,PROP-003,2BR,Standard,Cash,2025-12-02,2025-12-01,2062.27,2062.27,0.0,1,0,0,1,1,1,0
PAY-03-01962,U-002-196,T-69804,PROP-002,2BR,Month-to-Month,Cash,2025-12-03,2025-12-01,2075.97,2075.97,0.0,2,0,0,1,1,1,0
PAY-03-01963,U-001-283,T-24102,PROP-001,1BR,Month-to-Month,Online,2025-12-01,2025-12-01,1468.33,1468.33,0.0,0,0,0,1,1,1,0
PAY-03-01964,U-003-301,T-31669,PROP-003,1BR,Corporate,ACH,2025-12-08,2025-12-01,1528.92,1528.92,64.0,7,0,0,1,1,1,1
PAY-03-01965,U-004-239,T-36742,PROP-004,3BR,Standard,Check,2025-12-02,2025-12-01,2409.56,2409.56,0.0,1,0,0,1,1,1,0
PAY-03-01966,U-003-183,T-96077,PROP-003,2BR,Standard,ACH,2025-12-28,2025-12-01,2046.04,2046.04,110.0,30,1,0,1,1,1,1
PAY-03-01967,U-002-338,T-68089,PROP-002,1BR,Standard,Online,2025-12-01,2025-12-01,1446.32,1446.32,0.0,0,0,0,1,1,1,0
PAY-03-01968,U-002-334,T-91621,PROP-002,2BR,Standard,ACH,,2025-12-01,2011.65,0.0,0.0,0,0,1,0,1,0,0
PAY-03-01969,U-003-127,T-52682,PROP-003,3BR,Standard,ACH,2025-12-02,2025-12-01,2536.76,2536.76,0.0,1,0,0,1,1,1,0
PAY-03-01970,U-002-330,T-32596,PROP-002,2BR,Standard,Check,2025-12-02,2025-12-01,2087.01,2087.01,0.0,1,0,0,1,1,1,0
PAY-03-01971,U-001-221,T-63867,PROP-001,1BR,Standard,Online,2025-12-03,2025-12-01,1570.81,1570.81,0.0,2,0,0,1,1,1,0
PAY-03-01972,U-004-199,T-26470,PROP-004,2BR,Standard,ACH,2025-12-03,2025-12-01,1960.92,1960.92,0.0,2,0,0,1,1,1,0
PAY-03-01973,U-002-381,T-30695,PROP-002,2BR,Month-to-Month,Online,2025-12-01,2025-12-01,1924.54,1924.54,0.0,0,0,0,1,1,1,0
PAY-03-01974,U-004-145,T-18830,PROP-004,1BR,Month-to-Month,Cash,2025-12-03,2025-12-01,1482.27,1482.27,0.0,2,0,0,1,1,1,0
PAY-03-01975,U-001-129,T-28299,PROP-001,1BR,Corporate,ACH,2025-12-04,2025-12-01,1491.69,1491.69,0.0,3,0,0,1,1,1,0
PAY-03-01976,U-004-261,T-25757,PROP-004,3BR,Standard,ACH,2025-12-03,2025-12-01,2424.63,2424.63,0.0,2,0,0,1,1,1,0
PAY-03-01977,U-001-314,T-42094,PROP-001,2BR,Standard,ACH,2025-12-16,2025-12-01,2083.38,2083.38,80.0,15,0,0,1,1,1,1
PAY-03-01978,U-001-114,T-98343,PROP-001,1BR,Month-to-Month,ACH,2025-12-02,2025-12-01,1508.42,1508.42,0.0,1,0,0,1,1,1,0
PAY-03-01979,U-003-218,T-92211,PROP-003,3BR,Standard,Online,2025-12-04,2025-12-01,2497.35,2497.35,0.0,3,0,0,1,1,1,0
PAY-03-01980,U-002-303,T-98323,PROP-002,2BR,Corporate,ACH,2025-12-01,2025-12-01,1970.51,1970.51,0.0,0,0,0,1,1,1,0
PAY-03-01981,U-001-187,T-84914,PROP-001,1BR,Standard,Online,2025-12-04,2025-12-01,1442.51,1442.51,0.0,3,0,0,1,1,1,0
PAY-03-01982,U-004-269,T-73680,PROP-004,3BR,Standard,ACH,2025-12-01,2025-12-01,2579.33,2579.33,0.0,0,0,0,1,1,1,0
PAY-03-01983,U-004-173,T-70774,PROP-004,2BR,Standard,Cash,2025-12-03,2025-12-01,2012.04,2012.04,0.0,2,0,0,1,1,1,0
PAY-03-01984,U-002-121,T-79179,PROP-002,2BR,Month-to-Month,Online,2025-12-01,2025-12-01,2048.06,2048.06,0.0,0,0,0,1,1,1,0
PAY-03-01985,U-002-329,T-74555,PROP-002,1BR,Month-to-Month,Online,2025-12-03,2025-12-01,1449.37,1449.37,0.0,2,0,0,1,1,1,0
PAY-03-01986,U-003-121,T-38662,PROP-003,2BR,Standard,ACH,2025-12-04,2025-12-01,2087.63,2087.63,0.0,3,0,0,1,1,1,0
PAY-03-01987,U-001-377,T-36464,PROP-001,2BR,Corporate,Online,,2025-12-01,2079.39,0.0,0.0,0,0,1,0,1,0,0
PAY-03-01988,U-004-311,T-14881,PROP-004,1BR,Standard,Online,2025-12-01,2025-12-01,1471.26,1471.26,0.0,0,0,0,1,1,1,0
PAY-03-01989,U-003-383,T-73599,PROP-003,1BR,Standard,Online,2025-12-06,2025-12-01,1483.53,1483.53,0.0,5,0,0,1,1,1,0
PAY-03-01990,U-004-306,T-18154,PROP-004,Studio,Standard,ACH,2025-12-02,2025-12-01,1238.63,1238.63,0.0,1,0,0,1,1,1,0
PAY-03-01991,U-001-357,T-32920,PROP-001,2BR,Standard,Online,2025-12-01,2025-12-01,2050.89,2050.89,0.0,0,0,0,1,1,1,0
PAY-03-01992,U-002-152,T-73971,PROP-002,1BR,Standard,Cash,2025-12-01,2025-12-01,1441.79,1441.79,0.0,0,0,0,1,1,1,0
PAY-03-01993,U-001-321,T-55129,PROP-001,3BR,Standard,ACH,2025-12-01,2025-12-01,2413.57,2413.57,0.0,0,0,0,1,1,1,0
PAY-03-01994,U-001-223,T-50947,PROP-001,1BR,Standard,Online,2025-12-06,2025-12-01,1487.47,1487.47,0.0,5,0,0,1,1,1,0
PAY-03-01995,U-001-223,T-48096,PROP-001,2BR,Month-to-Month,Check,2025-12-02,2025-12-01,2021.56,2021.56,0.0,1,0,0,1,1,1,0
PAY-03-01996,U-003-385,T-98535,PROP-003,Studio,Corporate,ACH,2025-12-08,2025-12-01,1172.8,1172.8,64.0,7,0,0,1,1,1,1
PAY-03-01997,U-004-378,T-26996,PROP-004,2BR,Standard,ACH,2025-12-03,2025-12-01,2076.36,2076.36,0.0,2,0,0,1,1,1,0
PAY-03-01998,U-004-342,T-28515,PROP-004,1BR,Standard,Check,2025-12-03,2025-12-01,1546.59,1546.59,0.0,2,0,0,1,1,1,0
PAY-03-01999,U-003-152,T-26767,PROP-003,2BR,Standard,ACH,2025-12-03,2025-12-01,2061.98,1555.87,0.0,2,0,0,1,1,0,0
PAY-03-02000,U-002-261,T-91733,PROP-002,Studio,Standard,Check,2025-12-03,2025-12-01,1216.79,1216.79,0.0,2,0,0,1,1,1,0
PAY-03-02001,U-001-234,T-75650,PROP-001,2BR,Standard,Check,2025-12-02,2025-12-01,2010.67,2010.67,0.0,1,0,0,1,1,1,0
PAY-03-02002,U-002-143,T-44816,PROP-002,1BR,Standard,ACH,2025-12-21,2025-12-01,1574.76,1574.76,90.0,20,0,0,1,1,1,1
PAY-03-02003,U-001-141,T-91609,PROP-001,2BR,Standard,Cash,,2025-12-01,1915.48,0.0,0.0,0,0,1,0,1,0,0
PAY-03-02004,U-002-365,T-43138,PROP-002,1BR,Standard,Check,2025-12-04,2025-12-01,1541.7,1541.7,0.0,3,0,0,1,1,1,0
PAY-03-02005,U-002-106,T-84505,PROP-002,2BR,Standard,ACH,2025-12-04,2025-12-01,2048.71,2048.71,0.0,3,0,0,1,1,1,0
PAY-03-02006,U-004-397,T-28787,PROP-004,1BR,Standard,ACH,2025-12-06,2025-12-01,1506.37,1506.37,0.0,5,0,0,1,1,1,0
PAY-03-02007,U-002-179,T-61406,PROP-002,Studio,Month-to-Month,ACH,2025-12-01,2025-12-01,1161.88,1161.88,0.0,0,0,0,1,1,1,0
PAY-03-02008,U-004-264,T-22122,PROP-004,2BR,Standard,Check,2025-12-02,2025-12-01,2033.09,2033.09,0.0,1,0,0,1,1,1,0
PAY-03-02009,U-001-386,T-28252,PROP-001,2BR,Standard,Check,2025-12-06,2025-12-01,1999.06,1999.06,0.0,5,0,0,1,1,1,0
PAY-03-02010,U-002-336,T-73272,PROP-002,Studio,Standard,Online,2025-12-08,2025-12-01,1214.57,1214.57,64.0,7,0,0,1,1,1,1
PAY-03-02011,U-002-389,T-60622,PROP-002,2BR,Standard,ACH,2025-12-16,2025-12-01,1921.26,1921.26,80.0,15,0,0,1,1,1,1
PAY-03-02012,U-004-180,T-23467,PROP-004,Studio,Month-to-Month,Cash,2025-12-01,2025-12-01,1198.08,1198.08,0.0,0,0,0,1,1,1,0
PAY-03-02013,U-004-265,T-76332,PROP-004,1BR,Standard,ACH,2025-12-01,2025-12-01,1463.59,1463.59,0.0,0,0,0,1,1,1,0
PAY-03-02014,U-004-125,T-68089,PROP-004,2BR,Corporate,Check,2025-12-01,2025-12-01,1919.22,1919.22,0.0,0,0,0,1,1,1,0
PAY-03-02015,U-003-274,T-84341,PROP-003,Studio,Standard,Online,2025-12-08,2025-12-01,1171.4,1171.4,64.0,7,0,0,1,1,1,1
PAY-03-02016,U-003-200,T-18731,PROP-003,Studio,Standard,ACH,2025-12-28,2025-12-01,1144.29,1144.29,110.0,30,1,0,1,1,1,1
PAY-03-02017,U-002-188,T-84287,PROP-002,Studio,Standard,ACH,2025-12-04,2025-12-01,1164.21,1164.21,0.0,3,0,0,1,1,1,0
PAY-03-02018,U-004-327,T-88805,PROP-004,2BR,Standard,ACH,2025-12-03,2025-12-01,1988.76,1988.76,0.0,2,0,0,1,1,1,0
PAY-03-02019,U-003-348,T-53818,PROP-003,3BR,Standard,Check,,2025-12-01,2435.97,0.0,0.0,0,0,1,0,1,0,0
PAY-03-02020,U-002-255,T-40221,PROP-002,1BR,Corporate,Online,2025-12-01,2025-12-01,1548.94,1548.94,0.0,0,0,0,1,1,1,0
PAY-03-02021,U-004-126,T-48056,PROP-004,2BR,Month-to-Month,ACH,2025-12-01,2025-12-01,1991.67,1991.67,0.0,0,0,0,1,1,1,0
PAY-03-02022,U-001-253,T-28019,PROP-001,Studio,Corporate,Check,2025-12-03,2025-12-01,1212.79,1212.79,0.0,2,0,0,1,1,1,0
PAY-03-02023,U-003-364,T-49838,PROP-003,2BR,Corporate,Check,2025-12-02,2025-12-01,2039.56,2039.56,0.0,1,0,0,1,1,1,0
PAY-03-02024,U-004-176,T-83375,PROP-004,3BR,Standard,Online,2025-12-11,2025-12-01,2519.3,1471.05,70.0,10,0,0,1,1,0,1
PAY-03-02025,U-003-275,T-65282,PROP-003,2BR,Month-to-Month,ACH,2025-12-01,2025-12-01,1922.8,1922.8,0.0,0,0,0,1,1,1,0
PAY-03-02026,U-003-243,T-82286,PROP-003,Studio,Month-to-Month,Online,2025-12-08,2025-12-01,1154.19,1154.19,64.0,7,0,0,1,1,1,1
PAY-03-02027,U-004-276,T-21943,PROP-004,2BR,Standard,Check,2025-12-01,2025-12-01,1909.4,1909.4,0.0,0,0,0,1,1,1,0
PAY-03-02028,U-001-293,T-77836,PROP-001,1BR,Standard,Online,2025-12-06,2025-12-01,1570.7,1570.7,0.0,5,0,0,1,1,1,0
PAY-03-02029,U-003-228,T-81178,PROP-003,3BR,Standard,Online,2025-12-04,2025-12-01,2422.06,2422.06,0.0,3,0,0,1,1,1,0
PAY-03-02030,U-004-365,T-35835,PROP-004,2BR,Standard,ACH,2025-12-04,2025-12-01,2088.77,2088.77,0.0,3,0,0,1,1,1,0
PAY-03-02031,U-002-102,T-27179,PROP-002,2BR,Standard,ACH,2025-12-16,2025-12-01,2077.85,2077.85,80.0,15,0,0,1,1,1,1
PAY-03-02032,U-003-319,T-31787,PROP-003,2BR,Standard,Cash,2025-12-01,2025-12-01,2018.91,2018.91,0.0,0,0,0,1,1,1,0
PAY-03-02033,U-001-373,T-73944,PROP-001,1BR,Standard,ACH,2025-12-04,2025-12-01,1566.96,1566.96,0.0,3,0,0,1,1,1,0
PAY-03-02034,U-002-389,T-26481,PROP-002,Studio,Corporate,Check,2025-12-01,2025-12-01,1204.86,1204.86,0.0,0,0,0,1,1,1,0
PAY-03-02035,U-004-147,T-53633,PROP-004,1BR,Corporate,ACH,,2025-12-01,1530.17,0.0,0.0,0,0,1,0,1,0,0
PAY-03-02036,U-003-323,T-58660,PROP-003,1BR,Standard,ACH,2025-12-04,2025-12-01,1511.64,1511.64,0.0,3,0,0,1,1,1,0
PAY-03-02037,U-001-313,T-79200,PROP-001,1BR,Standard,ACH,2025-12-16,2025-12-01,1551.55,1551.55,80.0,15,0,0,1,1,1,1
PAY-03-02038,U-001-197,,PROP-001,2BR,Corporate,ACH,2025-12-06,2025-12-01,1987.09,1987.09,0.0,5,0,0,1,1,1,0
PAY-03-02039,U-001-209,T-71198,PROP-001,3BR,Standard,ACH,2025-12-01,2025-12-01,2476.11,2476.11,0.0,0,0,0,1,1,1,0
PAY-03-02040,U-003-157,T-65030,PROP-003,2BR,Corporate,Check,2025-12-03,2025-12-01,1981.84,1981.84,0.0,2,0,0,1,1,1,0
PAY-03-02041,U-004-292,T-90617,PROP-004,1BR,Standard,Cash,2025-12-03,2025-12-01,1541.51,1541.51,0.0,2,0,0,1,1,1,0
PAY-03-02042,U-004-391,T-21049,PROP-004,1BR,Standard,Online,2025-12-01,2025-12-01,1474.59,1474.59,0.0,0,0,0,1,1,1,0
PAY-03-02043,U-004-102,T-90584,PROP-004,1BR,Standard,ACH,2025-12-02,2025-12-01,1574.52,1574.52,0.0,1,0,0,1,1,1,0
PAY-03-02044,U-002-133,T-77696,PROP-002,3BR,Standard,Online,2025-12-06,2025-12-01,2408.81,2408.81,0.0,5,0,0,1,1,1,0
PAY-03-02045,U-001-157,T-82280,PROP-001,1BR,Standard,Check,2025-12-06,2025-12-01,1551.17,1551.17,0.0,5,0,0,1,1,1,0
PAY-03-02046,U-004-228,T-99858,PROP-004,3BR,Corporate,ACH,2025-12-01,2025-12-01,2419.59,2419.59,0.0,0,0,0,1,1,1,0
PAY-03-02047,U-003-380,T-74075,PROP-003,3BR,Month-to-Month,ACH,2025-12-11,2025-12-01,2413.47,2413.47,70.0,10,0,0,1,1,1,1
PAY-03-02048,U-003-309,T-25381,PROP-003,1BR,Month-to-Month,Cash,2025-12-01,2025-12-01,1482.21,1482.21,0.0,0,0,0,1,1,1,0
PAY-03-02049,U-001-109,T-38221,PROP-001,Studio,Standard,ACH,2025-12-16,2025-12-01,1257.79,1257.79,80.0,15,0,0,1,1,1,1
PAY-03-02050,U-002-114,T-80144,PROP-002,Studio,Standard,Cash,2025-12-01,2025-12-01,1215.09,1215.09,0.0,0,0,0,1,1,1,0
PAY-03-02051,U-003-348,T-54449,PROP-003,2BR,Standard,Check,2025-12-03,2025-12-01,2037.09,2037.09,0.0,2,0,0,1,1,1,0
PAY-03-02052,U-002-252,T-55259,PROP-002,3BR,Standard,ACH,2025-12-01,2025-12-01,2529.84,2529.84,0.0,0,0,0,1,1,1,0
PAY-03-02053,U-001-338,T-21295,PROP-001,1BR,Standard,Online,2025-12-01,2025-12-01,1574.55,1574.55,0.0,0,0,0,1,1,1,0
PAY-03-02054,U-004-173,T-45541,PROP-004,1BR,Standard,Online,2025-12-03,2025-12-01,1458.37,1458.37,0.0,2,0,0,1,1,1,0
PAY-03-02055,U-001-127,T-55858,PROP-001,3BR,Standard,Online,2025-12-02,2025-12-01,2523.55,2053.99,0.0,1,0,0,1,1,0,0
PAY-03-02056,U-002-251,T-99680,PROP-002,1BR,Standard,Cash,2025-12-02,2025-12-01,1485.56,1485.56,0.0,1,0,0,1,1,1,0
PAY-03-02057,U-003-382,T-17569,PROP-003,3BR,Standard,Cash,2025-12-03,2025-12-01,2510.45,2510.45,0.0,2,0,0,1,1,1,0
PAY-03-02058,U-001-170,T-41404,PROP-001,1BR,Month-to-Month,ACH,2025-12-01,2025-12-01,1523.82,1523.82,0.0,0,0,0,1,1,1,0
PAY-03-02059,U-001-371,T-82603,PROP-001,2BR,Corporate,ACH,,2025-12-01,1976.67,0.0,0.0,0,0,1,0,1,0,0
PAY-03-02060,U-003-264,T-71332,PROP-003,1BR,Corporate,Online,2025-12-01,2025-12-01,1540.45,1540.45,0.0,0,0,0,1,1,1,0
PAY-03-02061,U-003-103,T-13586,PROP-003,2BR,Standard,Check,2025-12-04,2025-12-01,2057.29,2057.29,0.0,3,0,0,1,1,1,0
PAY-03-02062,U-002-198,T-56499,PROP-002,1BR,Standard,ACH,2025-12-06,2025-12-01,1557.69,1086.33,0.0,5,0,0,1,1,0,0
PAY-03-02063,U-003-311,T-12927,PROP-003,2BR,Standard,ACH,2025-12-01,2025-12-01,2078.91,2078.91,0.0,0,0,0,1,1,1,0
